"COUNTRY","Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,15.856,,
"JPN","Japan","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,84.144,,
"KOR","Korea","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.582,,
"KOR","Korea","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.418,,
"KOR","Korea","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.048,,
"KOR","Korea","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.952,,
"KOR","Korea","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,51.347,,
"KOR","Korea","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,48.653,,
"KOR","Korea","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"KOR","Korea","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"KOR","Korea","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,40.342,,
"KOR","Korea","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,59.658,,
"KOR","Korea","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.52,,
"KOR","Korea","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.48,,
"KOR","Korea","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,25.82,,
"KOR","Korea","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,74.18,,
"KOR","Korea","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,32.054,,
"KOR","Korea","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,67.946,,
"KOR","Korea","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,18.672,,
"KOR","Korea","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,81.328,,
"KOR","Korea","F","Women","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"KOR","Korea","M","Men","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"KOR","Korea","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,10.526,,
"KOR","Korea","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,89.474,,
"KOR","Korea","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,28.147,,
"KOR","Korea","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,71.853,,
"KOR","Korea","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,15.725,,
"KOR","Korea","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,84.275,,
"KOR","Korea","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,31.52,,
"KOR","Korea","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,68.48,,
"KOR","Korea","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,28.116,,
"KOR","Korea","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,71.884,,
"KOR","Korea","F","Women","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"KOR","Korea","M","Men","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"KOR","Korea","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,21.589,,
"KOR","Korea","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,78.411,,
"KOR","Korea","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,26.251,,
"KOR","Korea","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,73.749,,
"LUX","Luxembourg","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,54.344,,
"LUX","Luxembourg","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,45.656,,
"LUX","Luxembourg","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,51.735,,
"LUX","Luxembourg","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,48.265,,
"LUX","Luxembourg","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.825,,
"LUX","Luxembourg","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.175,,
"LUX","Luxembourg","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"LUX","Luxembourg","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"LUX","Luxembourg","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,42.857,,
"LUX","Luxembourg","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,57.143,,
"LUX","Luxembourg","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.555,,
